"IF-MIB::ifOutNUcastPkts.180","iso.3.6.1.2.1.2.2.1.18.180","Counter32",0
"IF-MIB::ifOutNUcastPkts.181","iso.3.6.1.2.1.2.2.1.18.181","Counter32",0
"IF-MIB::ifOutNUcastPkts.186","iso.3.6.1.2.1.2.2.1.18.186","Counter32",0
"IF-MIB::ifOutNUcastPkts.187","iso.3.6.1.2.1.2.2.1.18.187","Counter32",0
"IF-MIB::ifOutDiscards.1","iso.3.6.1.2.1.2.2.1.19.1","Counter32",0
"IF-MIB::ifOutDiscards.2","iso.3.6.1.2.1.2.2.1.19.2","Counter32",0
"IF-MIB::ifOutDiscards.3","iso.3.6.1.2.1.2.2.1.19.3","Counter32",0
"IF-MIB::ifOutDiscards.4","iso.3.6.1.2.1.2.2.1.19.4","Counter32",0
"IF-MIB::ifOutDiscards.5","iso.3.6.1.2.1.2.2.1.19.5","Counter32",0
"IF-MIB::ifOutDiscards.6","iso.3.6.1.2.1.2.2.1.19.6","Counter32",0
"IF-MIB::ifOutDiscards.7","iso.3.6.1.2.1.2.2.1.19.7","Counter32",0
"IF-MIB::ifOutDiscards.8","iso.3.6.1.2.1.2.2.1.19.8","Counter32",0
"IF-MIB::ifOutDiscards.9","iso.3.6.1.2.1.2.2.1.19.9","Counter32",0
"IF-MIB::ifOutDiscards.10","iso.3.6.1.2.1.2.2.1.19.10","Counter32",0
"IF-MIB::ifOutDiscards.11","iso.3.6.1.2.1.2.2.1.19.11","Counter32",0
"IF-MIB::ifOutDiscards.180","iso.3.6.1.2.1.2.2.1.19.180","Counter32",0
"IF-MIB::ifOutDiscards.181","iso.3.6.1.2.1.2.2.1.19.181","Counter32",0
"IF-MIB::ifOutDiscards.186","iso.3.6.1.2.1.2.2.1.19.186","Counter32",0
"IF-MIB::ifOutDiscards.187","iso.3.6.1.2.1.2.2.1.19.187","Counter32",0
"IF-MIB::ifOutErrors.1","iso.3.6.1.2.1.2.2.1.20.1","Counter32",0
"IF-MIB::ifOutErrors.2","iso.3.6.1.2.1.2.2.1.20.2","Counter32",0
"IF-MIB::ifOutErrors.3","iso.3.6.1.2.1.2.2.1.20.3","Counter32",0
"IF-MIB::ifOutErrors.4","iso.3.6.1.2.1.2.2.1.20.4","Counter32",0
"IF-MIB::ifOutErrors.5","iso.3.6.1.2.1.2.2.1.20.5","Counter32",0
"IF-MIB::ifOutErrors.6","iso.3.6.1.2.1.2.2.1.20.6","Counter32",0
"IF-MIB::ifOutErrors.7","iso.3.6.1.2.1.2.2.1.20.7","Counter32",0
"IF-MIB::ifOutErrors.8","iso.3.6.1.2.1.2.2.1.20.8","Counter32",0
"IF-MIB::ifOutErrors.9","iso.3.6.1.2.1.2.2.1.20.9","Counter32",0
"IF-MIB::ifOutErrors.10","iso.3.6.1.2.1.2.2.1.20.10","Counter32",0
"IF-MIB::ifOutErrors.11","iso.3.6.1.2.1.2.2.1.20.11","Counter32",0
"IF-MIB::ifOutErrors.180","iso.3.6.1.2.1.2.2.1.20.180","Counter32",0
"IF-MIB::ifOutErrors.181","iso.3.6.1.2.1.2.2.1.20.181","Counter32",0
"IF-MIB::ifOutErrors.186","iso.3.6.1.2.1.2.2.1.20.186","Counter32",0
"IF-MIB::ifOutErrors.187","iso.3.6.1.2.1.2.2.1.20.187","Counter32",0
"IF-MIB::ifOutQLen.1","iso.3.6.1.2.1.2.2.1.21.1","Gauge32",0
"IF-MIB::ifOutQLen.2","iso.3.6.1.2.1.2.2.1.21.2","Gauge32",0
"IF-MIB::ifOutQLen.3","iso.3.6.1.2.1.2.2.1.21.3","Gauge32",0
"IF-MIB::ifOutQLen.4","iso.3.6.1.2.1.2.2.1.21.4","Gauge32",0
"IF-MIB::ifOutQLen.5","iso.3.6.1.2.1.2.2.1.21.5","Gauge32",0
"IF-MIB::ifOutQLen.6","iso.3.6.1.2.1.2.2.1.21.6","Gauge32",0
"IF-MIB::ifOutQLen.7","iso.3.6.1.2.1.2.2.1.21.7","Gauge32",0
"IF-MIB::ifOutQLen.8","iso.3.6.1.2.1.2.2.1.21.8","Gauge32",0
"IF-MIB::ifOutQLen.9","iso.3.6.1.2.1.2.2.1.21.9","Gauge32",0
"IF-MIB::ifOutQLen.10","iso.3.6.1.2.1.2.2.1.21.10","Gauge32",0
"IF-MIB::ifOutQLen.11","iso.3.6.1.2.1.2.2.1.21.11","Gauge32",0
"IF-MIB::ifOutQLen.180","iso.3.6.1.2.1.2.2.1.21.180","Gauge32",0
"IF-MIB::ifOutQLen.181","iso.3.6.1.2.1.2.2.1.21.181","Gauge32",0
"IF-MIB::ifOutQLen.186","iso.3.6.1.2.1.2.2.1.21.186","Gauge32",0
"IF-MIB::ifOutQLen.187","iso.3.6.1.2.1.2.2.1.21.187","Gauge32",0
"IF-MIB::ifSpecific.1","iso.3.6.1.2.1.2.2.1.22.1","OID","ccitt.0"
"IF-MIB::ifSpecific.2","iso.3.6.1.2.1.2.2.1.22.2","OID","ccitt.0"
"IF-MIB::ifSpecific.3","iso.3.6.1.2.1.2.2.1.22.3","OID","ccitt.0"
"IF-MIB::ifSpecific.4","iso.3.6.1.2.1.2.2.1.22.4","OID","ccitt.0"
"IF-MIB::ifSpecific.5","iso.3.6.1.2.1.2.2.1.22.5","OID","ccitt.0"
"IF-MIB::ifSpecific.6","iso.3.6.1.2.1.2.2.1.22.6","OID","ccitt.0"
"IF-MIB::ifSpecific.7","iso.3.6.1.2.1.2.2.1.22.7","OID","ccitt.0"
"IF-MIB::ifSpecific.8","iso.3.6.1.2.1.2.2.1.22.8","OID","ccitt.0"
"IF-MIB::ifSpecific.9","iso.3.6.1.2.1.2.2.1.22.9","OID","ccitt.0"
"IF-MIB::ifSpecific.10","iso.3.6.1.2.1.2.2.1.22.10","OID","ccitt.0"
"IF-MIB::ifSpecific.11","iso.3.6.1.2.1.2.2.1.22.11","OID","ccitt.0"
"IF-MIB::ifSpecific.180","iso.3.6.1.2.1.2.2.1.22.180","OID","ccitt.0"
"IF-MIB::ifSpecific.181","iso.3.6.1.2.1.2.2.1.22.181","OID","ccitt.0"
"IF-MIB::ifSpecific.186","iso.3.6.1.2.1.2.2.1.22.186","OID","ccitt.0"
"IF-MIB::ifSpecific.187","iso.3.6.1.2.1.2.2.1.22.187","OID","ccitt.0"
"RFC1213-MIB::ipForwarding.0","iso.3.6.1.2.1.4.1.0","INTEGER",1
"RFC1213-MIB::ipDefaultTTL.0","iso.3.6.1.2.1.4.2.0","INTEGER",255
"RFC1213-MIB::ipAdEntAddr.10.46.0.1","iso.3.6.1.2.1.4.20.1.1.10.46.0.1","IpAddress","10.46.0.1"
"RFC1213-MIB::ipAdEntAddr.68.36.126.187","iso.3.6.1.2.1.4.20.1.1.68.36.126.187","IpAddress","68.36.126.187"
"RFC1213-MIB::ipAdEntIfIndex.10.46.0.1","iso.3.6.1.2.1.4.20.1.2.10.46.0.1","INTEGER",9
"RFC1213-MIB::ipAdEntIfIndex.68.36.126.187","iso.3.6.1.2.1.4.20.1.2.68.36.126.187","INTEGER",2
"RFC1213-MIB::ipAdEntNetMask.10.46.0.1","iso.3.6.1.2.1.4.20.1.3.10.46.0.1","IpAddress","255.0.0.0"
"RFC1213-MIB::ipAdEntNetMask.68.36.126.187","iso.3.6.1.2.1.4.20.1.3.68.36.126.187","IpAddress","255.255.255.0"
"RFC1213-MIB::ipAdEntBcastAddr.10.46.0.1","iso.3.6.1.2.1.4.20.1.4.10.46.0.1","INTEGER",1
"RFC1213-MIB::ipAdEntBcastAddr.68.36.126.187","iso.3.6.1.2.1.4.20.1.4.68.36.126.187","INTEGER",1
"RFC1213-MIB::ipAdEntReasmMaxSize.10.46.0.1","iso.3.6.1.2.1.4.20.1.5.10.46.0.1","INTEGER",65535
"RFC1213-MIB::ipAdEntReasmMaxSize.68.36.126.187","iso.3.6.1.2.1.4.20.1.5.68.36.126.187","INTEGER",65535
"RFC1213-MIB::ipRouteDest.0.0.0.0","iso.3.6.1.2.1.4.21.1.1.0.0.0.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteDest.10.0.0.0","iso.3.6.1.2.1.4.21.1.1.10.0.0.0","IpAddress","10.0.0.0"
"RFC1213-MIB::ipRouteDest.68.36.126.0","iso.3.6.1.2.1.4.21.1.1.68.36.126.0","IpAddress","68.36.126.0"
"RFC1213-MIB::ipRouteIfIndex.0.0.0.0","iso.3.6.1.2.1.4.21.1.2.0.0.0.0","INTEGER",2
"RFC1213-MIB::ipRouteIfIndex.10.0.0.0","iso.3.6.1.2.1.4.21.1.2.10.0.0.0","INTEGER",9
"RFC1213-MIB::ipRouteIfIndex.68.36.126.0","iso.3.6.1.2.1.4.21.1.2.68.36.126.0","INTEGER",2
"RFC1213-MIB::ipRouteMetric1.0.0.0.0","iso.3.6.1.2.1.4.21.1.3.0.0.0.0","INTEGER",1
"RFC1213-MIB::ipRouteMetric1.10.0.0.0","iso.3.6.1.2.1.4.21.1.3.10.0.0.0","INTEGER",0
"RFC1213-MIB::ipRouteMetric1.68.36.126.0","iso.3.6.1.2.1.4.21.1.3.68.36.126.0","INTEGER",0
"RFC1213-MIB::ipRouteMetric2.0.0.0.0","iso.3.6.1.2.1.4.21.1.4.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric2.10.0.0.0","iso.3.6.1.2.1.4.21.1.4.10.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric2.68.36.126.0","iso.3.6.1.2.1.4.21.1.4.68.36.126.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.0.0.0.0","iso.3.6.1.2.1.4.21.1.5.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.10.0.0.0","iso.3.6.1.2.1.4.21.1.5.10.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric3.68.36.126.0","iso.3.6.1.2.1.4.21.1.5.68.36.126.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.0.0.0.0","iso.3.6.1.2.1.4.21.1.6.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.10.0.0.0","iso.3.6.1.2.1.4.21.1.6.10.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric4.68.36.126.0","iso.3.6.1.2.1.4.21.1.6.68.36.126.0","INTEGER",-1
"RFC1213-MIB::ipRouteNextHop.0.0.0.0","iso.3.6.1.2.1.4.21.1.7.0.0.0.0","IpAddress","68.36.126.1"
"RFC1213-MIB::ipRouteNextHop.10.0.0.0","iso.3.6.1.2.1.4.21.1.7.10.0.0.0","IpAddress","10.46.0.1"
"RFC1213-MIB::ipRouteNextHop.68.36.126.0","iso.3.6.1.2.1.4.21.1.7.68.36.126.0","IpAddress","68.36.126.187"
"RFC1213-MIB::ipRouteType.0.0.0.0","iso.3.6.1.2.1.4.21.1.8.0.0.0.0","INTEGER",4
"RFC1213-MIB::ipRouteType.10.0.0.0","iso.3.6.1.2.1.4.21.1.8.10.0.0.0","INTEGER",3
"RFC1213-MIB::ipRouteType.68.36.126.0","iso.3.6.1.2.1.4.21.1.8.68.36.126.0","INTEGER",3
"RFC1213-MIB::ipRouteProto.0.0.0.0","iso.3.6.1.2.1.4.21.1.9.0.0.0.0","INTEGER",2
"RFC1213-MIB::ipRouteProto.10.0.0.0","iso.3.6.1.2.1.4.21.1.9.10.0.0.0","INTEGER",1
"RFC1213-MIB::ipRouteProto.68.36.126.0","iso.3.6.1.2.1.4.21.1.9.68.36.126.0","INTEGER",1
"RFC1213-MIB::ipRouteAge.0.0.0.0","iso.3.6.1.2.1.4.21.1.10.0.0.0.0","INTEGER",0
"RFC1213-MIB::ipRouteAge.10.0.0.0","iso.3.6.1.2.1.4.21.1.10.10.0.0.0","INTEGER",0
"RFC1213-MIB::ipRouteAge.68.36.126.0","iso.3.6.1.2.1.4.21.1.10.68.36.126.0","INTEGER",0
"RFC1213-MIB::ipRouteMask.0.0.0.0","iso.3.6.1.2.1.4.21.1.11.0.0.0.0","IpAddress","0.0.0.0"
"RFC1213-MIB::ipRouteMask.10.0.0.0","iso.3.6.1.2.1.4.21.1.11.10.0.0.0","IpAddress","255.0.0.0"
"RFC1213-MIB::ipRouteMask.68.36.126.0","iso.3.6.1.2.1.4.21.1.11.68.36.126.0","IpAddress","255.255.255.0"
"RFC1213-MIB::ipRouteMetric5.0.0.0.0","iso.3.6.1.2.1.4.21.1.12.0.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric5.10.0.0.0","iso.3.6.1.2.1.4.21.1.12.10.0.0.0","INTEGER",-1
"RFC1213-MIB::ipRouteMetric5.68.36.126.0","iso.3.6.1.2.1.4.21.1.12.68.36.126.0","INTEGER",-1
"RFC1213-MIB::ipRouteInfo.0.0.0.0","iso.3.6.1.2.1.4.21.1.13.0.0.0.0","OID","ccitt.0"
"RFC1213-MIB::ipRouteInfo.10.0.0.0","iso.3.6.1.2.1.4.21.1.13.10.0.0.0","OID","ccitt.0"
"RFC1213-MIB::ipRouteInfo.68.36.126.0","iso.3.6.1.2.1.4.21.1.13.68.36.126.0","OID","ccitt.0"
"RFC1213-MIB::ipNetToMediaIfIndex.2.68.36.126.1","iso.3.6.1.2.1.4.22.1.1.2.68.36.126.1","INTEGER",2
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.2","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.2","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.3","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.3","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.4","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.4","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.5","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.5","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.6","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.6","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.7","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.7","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.8","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.8","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.9","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.9","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.10","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.10","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.11","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.11","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.12","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.12","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.13","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.13","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.16","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.16","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.17","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.17","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.19","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.19","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.20","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.20","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.23","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.23","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.27","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.27","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.29","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.29","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.34","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.34","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.37","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.37","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.38","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.38","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.39","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.39","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.44","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.44","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.46","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.46","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.47","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.47","INTEGER",9
"RFC1213-MIB::ipNetToMediaIfIndex.9.10.46.0.52","iso.3.6.1.2.1.4.22.1.1.9.10.46.0.52","INTEGER",9
"RFC1213-MIB::ipNetToMediaPhysAddress.2.68.36.126.1","iso.3.6.1.2.1.4.22.1.2.2.68.36.126.1","Hex-STRING","Hex-00 01 5C B3 9C 46"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.2","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.2","Hex-STRING","Hex-B8 69 F4 D6 5F 71"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.3","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.3","Hex-STRING","Hex-CC 2D E0 1D 26 A3"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.4","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.4","Hex-STRING","Hex-1C F2 9A 74 E9 EF"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.5","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.5","Hex-STRING","Hex-54 60 09 3F BE 22"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.6","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.6","Hex-STRING","Hex-00 F6 20 46 A1 63"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.7","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.7","Hex-STRING","Hex-44 07 0B A0 C8 C7"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.8","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.8","Hex-STRING","Hex-44 07 0B E2 73 3D"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.9","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.9","Hex-STRING","Hex-A0 D3 C1 0B C4 15"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.10","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.10","Hex-STRING","Hex-A0 48 1C A9 AA 1F"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.11","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.11","Hex-STRING","Hex-A0 D3 C1 0A C2 53"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.12","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.12","Hex-STRING","Hex-20 DF B9 40 3F A2"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.13","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.13","Hex-STRING","Hex-9C 5A 44 9F 6D 42"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.16","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.16","Hex-STRING","Hex-10 AE 60 73 80 5D"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.17","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.17","Hex-STRING","Hex-44 00 49 5F 47 FC"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.19","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.19","Hex-STRING","Hex-B0 52 16 1E 8C 18"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.20","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.20","Hex-STRING","Hex-94 53 30 B3 83 75"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.23","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.23","Hex-STRING","Hex-78 F8 82 EF 12 47"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.27","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.27","Hex-STRING","Hex-3C 5C C4 A2 C5 F2"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.29","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.29","Hex-STRING","Hex-40 4E 36 D4 EF 6E"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.34","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.34","Hex-STRING","Hex-00 AE FA FC 82 91"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.37","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.37","Hex-STRING","Hex-DC A9 04 93 20 00"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.38","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.38","Hex-STRING","Hex-A8 1E 84 4E D3 12"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.39","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.39","Hex-STRING","Hex-DC 74 A8 12 06 B0"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.44","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.44","Hex-STRING","Hex-44 09 B8 2E 42 0B"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.46","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.46","Hex-STRING","Hex-0C CB 85 14 EA 1A"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.47","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.47","Hex-STRING","Hex-9C B7 0D D4 CE 84"
"RFC1213-MIB::ipNetToMediaPhysAddress.9.10.46.0.52","iso.3.6.1.2.1.4.22.1.2.9.10.46.0.52","Hex-STRING","Hex-98 E7 F4 5F 35 A7"
"RFC1213-MIB::ipNetToMediaNetAddress.2.68.36.126.1","iso.3.6.1.2.1.4.22.1.3.2.68.36.126.1","IpAddress","68.36.126.1"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.2","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.2","IpAddress","10.46.0.2"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.3","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.3","IpAddress","10.46.0.3"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.4","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.4","IpAddress","10.46.0.4"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.5","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.5","IpAddress","10.46.0.5"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.6","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.6","IpAddress","10.46.0.6"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.7","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.7","IpAddress","10.46.0.7"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.8","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.8","IpAddress","10.46.0.8"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.9","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.9","IpAddress","10.46.0.9"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.10","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.10","IpAddress","10.46.0.10"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.11","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.11","IpAddress","10.46.0.11"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.12","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.12","IpAddress","10.46.0.12"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.13","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.13","IpAddress","10.46.0.13"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.16","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.16","IpAddress","10.46.0.16"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.17","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.17","IpAddress","10.46.0.17"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.19","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.19","IpAddress","10.46.0.19"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.20","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.20","IpAddress","10.46.0.20"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.23","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.23","IpAddress","10.46.0.23"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.27","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.27","IpAddress","10.46.0.27"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.29","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.29","IpAddress","10.46.0.29"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.34","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.34","IpAddress","10.46.0.34"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.37","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.37","IpAddress","10.46.0.37"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.38","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.38","IpAddress","10.46.0.38"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.39","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.39","IpAddress","10.46.0.39"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.44","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.44","IpAddress","10.46.0.44"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.46","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.46","IpAddress","10.46.0.46"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.47","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.47","IpAddress","10.46.0.47"
"RFC1213-MIB::ipNetToMediaNetAddress.9.10.46.0.52","iso.3.6.1.2.1.4.22.1.3.9.10.46.0.52","IpAddress","10.46.0.52"
"RFC1213-MIB::ipNetToMediaType.2.68.36.126.1","iso.3.6.1.2.1.4.22.1.4.2.68.36.126.1","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.9.10.46.0.2","iso.3.6.1.2.1.4.22.1.4.9.10.46.0.2","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.9.10.46.0.3","iso.3.6.1.2.1.4.22.1.4.9.10.46.0.3","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.9.10.46.0.4","iso.3.6.1.2.1.4.22.1.4.9.10.46.0.4","INTEGER",3
"RFC1213-MIB::ipNetToMediaType.9.10.46.0.5","iso.3.6.1.2.1.4.22.1.4.9.10.46.0.5","INTEGER",3
